OBJECTID,issue_category,check_name,field_name,issue_level,issue_detail
397737,completeness,core_field_missing,region,warning,region is missing
397970,completeness,core_field_missing,region,warning,region is missing
398176,completeness,core_field_missing,region,warning,region is missing
398491,completeness,core_field_missing,region,warning,region is missing
398598,completeness,core_field_missing,region,warning,region is missing
399001,completeness,core_field_missing,region,warning,region is missing
399457,completeness,core_field_missing,region,warning,region is missing
399659,completeness,core_field_missing,region,warning,region is missing
399726,completeness,core_field_missing,region,warning,region is missing
400014,completeness,core_field_missing,region,warning,region is missing
400200,completeness,core_field_missing,region,warning,region is missing
400514,completeness,core_field_missing,region,warning,region is missing
400575,completeness,core_field_missing,region,warning,region is missing
400634,completeness,core_field_missing,region,warning,region is missing
400884,completeness,core_field_missing,region,warning,region is missing
401083,completeness,core_field_missing,region,warning,region is missing
401104,completeness,core_field_missing,region,warning,region is missing
401169,completeness,core_field_missing,region,warning,region is missing
401211,completeness,core_field_missing,region,warning,region is missing
401364,completeness,core_field_missing,region,warning,region is missing
401460,completeness,core_field_missing,region,warning,region is missing
401764,completeness,core_field_missing,region,warning,region is missing
401893,completeness,core_field_missing,region,warning,region is missing
402190,completeness,core_field_missing,region,warning,region is missing
402210,completeness,core_field_missing,region,warning,region is missing
402277,completeness,core_field_missing,region,warning,region is missing
402359,completeness,core_field_missing,region,warning,region is missing
402629,completeness,core_field_missing,region,warning,region is missing
402630,completeness,core_field_missing,region,warning,region is missing
402853,completeness,core_field_missing,region,warning,region is missing
402868,completeness,core_field_missing,region,warning,region is missing
402911,completeness,core_field_missing,region,warning,region is missing
403102,completeness,core_field_missing,region,warning,region is missing
403263,completeness,core_field_missing,region,warning,region is missing
403429,completeness,core_field_missing,region,warning,region is missing
403451,completeness,core_field_missing,region,warning,region is missing
403552,completeness,core_field_missing,region,warning,region is missing
404024,completeness,core_field_missing,region,warning,region is missing
404352,completeness,core_field_missing,region,warning,region is missing
404493,completeness,core_field_missing,region,warning,region is missing
404520,completeness,core_field_missing,region,warning,region is missing
404658,completeness,core_field_missing,region,warning,region is missing
404714,completeness,core_field_missing,region,warning,region is missing
